DATAFLOW,LAST UPDATE,freq,nace_r2,wstatus,worktime,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Portugal,2020,40.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Portugal,2021,41.1,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Portugal,2022,41.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Portugal,2023,41.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Portugal,2024,41.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Romania,2015,40.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Romania,2016,40.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Romania,2017,40.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Romania,2018,40.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Romania,2019,40.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Romania,2020,40.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Romania,2021,40.4,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Romania,2022,40.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Romania,2023,40.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Romania,2024,40.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Serbia,2015,44.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Serbia,2016,44.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Serbia,2017,44.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Serbia,2018,43.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Serbia,2019,43.6,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Serbia,2020,43.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Serbia,2021,43.9,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Serbia,2022,44.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Serbia,2023,43.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Serbia,2024,43.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Sweden,2015,38.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Sweden,2016,38.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Sweden,2017,38.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Sweden,2018,38.0,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Sweden,2019,37.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Sweden,2020,37.6,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Sweden,2021,39.0,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Sweden,2022,38.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Sweden,2023,38.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Sweden,2024,38.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovenia,2015,40.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovenia,2016,40.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovenia,2017,40.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovenia,2018,40.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovenia,2019,40.6,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovenia,2020,40.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovenia,2021,40.2,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovenia,2022,40.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovenia,2023,40.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovenia,2024,40.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovakia,2015,41.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovakia,2016,41.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovakia,2017,40.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovakia,2018,40.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovakia,2019,41.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovakia,2020,40.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovakia,2021,40.4,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovakia,2022,40.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovakia,2023,40.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Slovakia,2024,40.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Türkiye,2015,49.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Türkiye,2016,49.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Türkiye,2017,48.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Türkiye,2018,47.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Türkiye,2019,47.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Türkiye,2020,46.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Türkiye,2021,46.9,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Türkiye,2022,46.6,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Türkiye,2023,46.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Türkiye,2024,45.6,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,United Kingdom,2015,41.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,United Kingdom,2016,40.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,United Kingdom,2017,40.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,United Kingdom,2018,40.6,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,United Kingdom,2019,40.6,,
